number,value,state,datetime_start,datetime_complete,duration_seconds,params_json,fold_sharpes_json,avg_cv_sharpe
1847,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:53:57.810591,2026-04-01T03:53:57.890494,0.079903,"{""atr_window"": 12, ""bb_std_dev"": 1.8499999999999999, ""bb_window"": 16, ""cooldown"": 5, ""macd_fast"": 14, ""macd_k"": 1.8, ""macd_k_mid"": 0.95, ""macd_signal"": 6, ""macd_slow"": 41, ""macd_std_window"": 100, ""rebalance_freq"": 150, ""rebounce_block"": 5, ""sl_mult_lm"": 1.0, ""sl_mult_lr"": 5.0, ""sl_mult_sm"": 1.8, ""sl_mult_sr"": 2.1, ""time_stop"": 22, ""tp_mult_lm"": 5.3, ""tp_mult_lr"": 8.2, ""tp_mult_sm"": 3.8, ""tp_mult_sr"": 3.1, ""trail_mult"": 1.8, ""trail_tp"": true, ""use_trailing"": true}",{},
1848,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:53:57.930002,2026-04-01T03:53:58.012824,0.082822,"{""atr_window"": 14, ""bb_std_dev"": 2.45, ""bb_window"": 17, ""cooldown"": 1, ""macd_fast"": 16, ""macd_k"": 1.3, ""macd_k_mid"": 0.8, ""macd_signal"": 8, ""macd_slow"": 40, ""macd_std_window"": 83, ""rebalance_freq"": 30, ""rebounce_block"": 3, ""sl_mult_lm"": 1.25, ""sl_mult_lr"": 4.800000000000001, ""sl_mult_sm"": 1.65, ""sl_mult_sr"": 1.7, ""time_stop"": 26, ""tp_mult_lm"": 4.8, ""tp_mult_lr"": 14.600000000000001, ""tp_mult_sm"": 3.3, ""tp_mult_sr"": 4.2, ""trail_mult"": 3.5, ""trail_tp"": false, ""use_trailing"": true}",{},
1849,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:53:58.058085,2026-04-01T03:53:58.132241,0.074156,"{""atr_window"": 16, ""bb_std_dev"": 2.5, ""bb_window"": 23, ""cooldown"": 4, ""macd_fast"": 12, ""macd_k"": 1.9, ""macd_k_mid"": 0.6, ""macd_signal"": 9, ""macd_slow"": 36, ""macd_std_window"": 81, ""rebalance_freq"": 90, ""rebounce_block"": 6, ""sl_mult_lm"": 2.0, ""sl_mult_lr"": 4.0, ""sl_mult_sm"": 1.3, ""sl_mult_sr"": 1.9, ""time_stop"": 27, ""tp_mult_lm"": 3.9, ""tp_mult_lr"": 16.200000000000003, ""tp_mult_sm"": 3.5, ""tp_mult_sr"": 5.800000000000001, ""trail_mult"": 2.8, ""trail_tp"": true, ""use_trailing"": true}",{},
1850,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:53:58.171490,2026-04-01T03:53:58.258768,0.087278,"{""atr_window"": 15, ""bb_std_dev"": 2.05, ""bb_window"": 14, ""cooldown"": 2, ""macd_fast"": 11, ""macd_k"": 1.55, ""macd_k_mid"": 0.5, ""macd_signal"": 10, ""macd_slow"": 42, ""macd_std_window"": 89, ""rebalance_freq"": 180, ""rebounce_block"": 1, ""sl_mult_lm"": 1.05, ""sl_mult_lr"": 2.7, ""sl_mult_sm"": 1.05, ""sl_mult_sr"": 2.0, ""time_stop"": 19, ""tp_mult_lm"": 5.5, ""tp_mult_lr"": 10.4, ""tp_mult_sm"": 5.0, ""tp_mult_sr"": 5.2, ""trail_mult"": 3.2, ""trail_tp"": false, ""use_trailing"": false}",{},
1851,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:53:58.300642,2026-04-01T03:53:58.381528,0.080886,"{""atr_window"": 20, ""bb_std_dev"": 1.75, ""bb_window"": 20, ""cooldown"": 0, ""macd_fast"": 18, ""macd_k"": 1.1, ""macd_k_mid"": 0.55, ""macd_signal"": 8, ""macd_slow"": 44, ""macd_std_window"": 92, ""rebalance_freq"": 150, ""rebounce_block"": 2, ""sl_mult_lm"": 1.8, ""sl_mult_lr"": 4.1, ""sl_mult_sm"": 1.55, ""sl_mult_sr"": 1.6, ""time_stop"": 23, ""tp_mult_lm"": 5.7, ""tp_mult_lr"": 13.0, ""tp_mult_sm"": 3.2, ""tp_mult_sr"": 6.4, ""trail_mult"": 2.0, ""trail_tp"": true, ""use_trailing"": true}",{},
1852,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:53:58.420820,2026-04-01T03:53:58.494459,0.073639,"{""atr_window"": 14, ""bb_std_dev"": 2.4, ""bb_window"": 16, ""cooldown"": 2, ""macd_fast"": 13, ""macd_k"": 1.65, ""macd_k_mid"": 0.9, ""macd_signal"": 9, ""macd_slow"": 43, ""macd_std_window"": 70, ""rebalance_freq"": 180, ""rebounce_block"": 5, ""sl_mult_lm"": 1.9500000000000002, ""sl_mult_lr"": 2.5, ""sl_mult_sm"": 1.85, ""sl_mult_sr"": 2.2, ""time_stop"": 17, ""tp_mult_lm"": 4.7, ""tp_mult_lr"": 14.4, ""tp_mult_sm"": 5.6, ""tp_mult_sr"": 5.6, ""trail_mult"": 2.5, ""trail_tp"": false, ""use_trailing"": true}",{},
1853,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:53:58.532498,2026-04-01T03:54:01.031497,2.498999,"{""atr_window"": 13, ""bb_std_dev"": 2.2, ""bb_window"": 15, ""cooldown"": 3, ""macd_fast"": 20, ""macd_k"": 1.0, ""macd_k_mid"": 0.6, ""macd_signal"": 7, ""macd_slow"": 37, ""macd_std_window"": 99, ""rebalance_freq"": 150, ""rebounce_block"": 0, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 2.1, ""sl_mult_sm"": 1.2, ""sl_mult_sr"": 2.1, ""time_stop"": 3, ""tp_mult_lm"": 5.4, ""tp_mult_lr"": 14.0, ""tp_mult_sm"": 6.5, ""tp_mult_sr"": 6.6, ""trail_mult"": 3.6, ""trail_tp"": true, ""use_trailing"": true}",{},
1854,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:01.068982,2026-04-01T03:54:01.139914,0.070932,"{""atr_window"": 18, ""bb_std_dev"": 2.35, ""bb_window"": 15, ""cooldown"": 1, ""macd_fast"": 10, ""macd_k"": 1.4, ""macd_k_mid"": 0.7, ""macd_signal"": 8, ""macd_slow"": 40, ""macd_std_window"": 96, ""rebalance_freq"": 90, ""rebounce_block"": 4, ""sl_mult_lm"": 1.3, ""sl_mult_lr"": 2.4, ""sl_mult_sm"": 1.5, ""sl_mult_sr"": 3.4000000000000004, ""time_stop"": 15, ""tp_mult_lm"": 5.6, ""tp_mult_lr"": 9.0, ""tp_mult_sm"": 4.3, ""tp_mult_sr"": 5.9, ""trail_mult"": 2.9000000000000004, ""trail_tp"": false, ""use_trailing"": false}",{},
1855,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:01.177408,2026-04-01T03:54:03.693921,2.516513,"{""atr_window"": 16, ""bb_std_dev"": 2.15, ""bb_window"": 19, ""cooldown"": 1, ""macd_fast"": 19, ""macd_k"": 1.1, ""macd_k_mid"": 0.55, ""macd_signal"": 9, ""macd_slow"": 39, ""macd_std_window"": 94, ""rebalance_freq"": 30, ""rebounce_block"": 2, ""sl_mult_lm"": 1.2, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.9500000000000002, ""sl_mult_sr"": 1.8, ""time_stop"": 20, ""tp_mult_lm"": 5.800000000000001, ""tp_mult_lr"": 10.0, ""tp_mult_sm"": 6.9, ""tp_mult_sr"": 6.1, ""trail_mult"": 3.8000000000000003, ""trail_tp"": true, ""use_trailing"": true}",{},
1856,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:03.732777,2026-04-01T03:54:06.249466,2.516689,"{""atr_window"": 20, ""bb_std_dev"": 2.3, ""bb_window"": 14, ""cooldown"": 4, ""macd_fast"": 14, ""macd_k"": 1.85, ""macd_k_mid"": 0.5, ""macd_signal"": 5, ""macd_slow"": 35, ""macd_std_window"": 81, ""rebalance_freq"": 120, ""rebounce_block"": 6, ""sl_mult_lm"": 1.9, ""sl_mult_lr"": 2.3, ""sl_mult_sm"": 1.7000000000000002, ""sl_mult_sr"": 1.5, ""time_stop"": 1, ""tp_mult_lm"": 5.9, ""tp_mult_lr"": 15.0, ""tp_mult_sm"": 5.4, ""tp_mult_sr"": 3.8, ""trail_mult"": 1.5, ""trail_tp"": false, ""use_trailing"": true}",{},
1857,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:06.284462,2026-04-01T03:54:06.375635,0.091173,"{""atr_window"": 17, ""bb_std_dev"": 1.7, ""bb_window"": 25, ""cooldown"": 5, ""macd_fast"": 17, ""macd_k"": 1.05, ""macd_k_mid"": 0.6, ""macd_signal"": 6, ""macd_slow"": 41, ""macd_std_window"": 93, ""rebalance_freq"": 150, ""rebounce_block"": 5, ""sl_mult_lm"": 1.45, ""sl_mult_lr"": 2.0, ""sl_mult_sm"": 1.9, ""sl_mult_sr"": 2.5, ""time_stop"": 0, ""tp_mult_lm"": 4.3, ""tp_mult_lr"": 11.0, ""tp_mult_sm"": 4.8, ""tp_mult_sr"": 4.6, ""trail_mult"": 1.6, ""trail_tp"": true, ""use_trailing"": false}",{},
1858,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:06.418107,2026-04-01T03:54:06.512770,0.094663,"{""atr_window"": 19, ""bb_std_dev"": 1.75, ""bb_window"": 22, ""cooldown"": 0, ""macd_fast"": 12, ""macd_k"": 1.45, ""macd_k_mid"": 0.65, ""macd_signal"": 7, ""macd_slow"": 44, ""macd_std_window"": 72, ""rebalance_freq"": 180, ""rebounce_block"": 3, ""sl_mult_lm"": 1.65, ""sl_mult_lr"": 3.0, ""sl_mult_sm"": 1.75, ""sl_mult_sr"": 3.0, ""time_stop"": 11, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 13.2, ""tp_mult_sm"": 6.800000000000001, ""tp_mult_sr"": 5.4, ""trail_mult"": 2.3, ""trail_tp"": false, ""use_trailing"": true}",{},
1859,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:06.565939,2026-04-01T03:54:06.639174,0.073235,"{""atr_window"": 15, ""bb_std_dev"": 2.5, ""bb_window"": 14, ""cooldown"": 3, ""macd_fast"": 16, ""macd_k"": 1.15, ""macd_k_mid"": 0.8, ""macd_signal"": 8, ""macd_slow"": 42, ""macd_std_window"": 89, ""rebalance_freq"": 150, ""rebounce_block"": 0, ""sl_mult_lm"": 1.4, ""sl_mult_lr"": 4.4, ""sl_mult_sm"": 1.8, ""sl_mult_sr"": 1.6, ""time_stop"": 16, ""tp_mult_lm"": 3.7, ""tp_mult_lr"": 9.6, ""tp_mult_sm"": 3.4, ""tp_mult_sr"": 4.3, ""trail_mult"": 2.1, ""trail_tp"": true, ""use_trailing"": true}",{},
1860,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:06.675907,2026-04-01T03:54:06.742253,0.066346,"{""atr_window"": 12, ""bb_std_dev"": 2.1, ""bb_window"": 17, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.2, ""macd_k_mid"": 0.8500000000000001, ""macd_signal"": 8, ""macd_slow"": 38, ""macd_std_window"": 80, ""rebalance_freq"": 30, ""rebounce_block"": 6, ""sl_mult_lm"": 2.1, ""sl_mult_lr"": 2.9, ""sl_mult_sm"": 1.65, ""sl_mult_sr"": 2.4, ""time_stop"": 22, ""tp_mult_lm"": 4.1, ""tp_mult_lr"": 10.8, ""tp_mult_sm"": 3.9, ""tp_mult_sr"": 3.2, ""trail_mult"": 3.2, ""trail_tp"": false, ""use_trailing"": true}",{},
1861,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:06.780875,2026-04-01T03:54:09.283503,2.502628,"{""atr_window"": 18, ""bb_std_dev"": 2.0, ""bb_window"": 18, ""cooldown"": 2, ""macd_fast"": 18, ""macd_k"": 1.35, ""macd_k_mid"": 0.7, ""macd_signal"": 9, ""macd_slow"": 36, ""macd_std_window"": 76, ""rebalance_freq"": 120, ""rebounce_block"": 5, ""sl_mult_lm"": 2.2, ""sl_mult_lr"": 2.2, ""sl_mult_sm"": 2.0, ""sl_mult_sr"": 2.7, ""time_stop"": 9, ""tp_mult_lm"": 5.0, ""tp_mult_lr"": 12.2, ""tp_mult_sm"": 4.4, ""tp_mult_sr"": 5.7, ""trail_mult"": 3.0, ""trail_tp"": true, ""use_trailing"": false}",{},
1862,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:09.317353,2026-04-01T03:54:09.402313,0.08496,"{""atr_window"": 14, ""bb_std_dev"": 1.45, ""bb_window"": 20, ""cooldown"": 1, ""macd_fast"": 20, ""macd_k"": 1.75, ""macd_k_mid"": 0.6, ""macd_signal"": 10, ""macd_slow"": 43, ""macd_std_window"": 77, ""rebalance_freq"": 90, ""rebounce_block"": 4, ""sl_mult_lm"": 1.85, ""sl_mult_lr"": 3.4000000000000004, ""sl_mult_sm"": 1.55, ""sl_mult_sr"": 2.9000000000000004, ""time_stop"": 12, ""tp_mult_lm"": 6.0, ""tp_mult_lr"": 12.8, ""tp_mult_sm"": 3.1, ""tp_mult_sr"": 3.9, ""trail_mult"": 3.7, ""trail_tp"": false, ""use_trailing"": true}",{},
1863,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:09.441933,2026-04-01T03:54:09.516454,0.074521,"{""atr_window"": 13, ""bb_std_dev"": 2.05, ""bb_window"": 21, ""cooldown"": 0, ""macd_fast"": 13, ""macd_k"": 1.25, ""macd_k_mid"": 0.55, ""macd_signal"": 7, ""macd_slow"": 40, ""macd_std_window"": 85, ""rebalance_freq"": 150, ""rebounce_block"": 5, ""sl_mult_lm"": 2.05, ""sl_mult_lr"": 2.7, ""sl_mult_sm"": 1.7000000000000002, ""sl_mult_sr"": 1.7, ""time_stop"": 28, ""tp_mult_lm"": 4.6, ""tp_mult_lr"": 11.8, ""tp_mult_sm"": 4.6, ""tp_mult_sr"": 5.5, ""trail_mult"": 2.2, ""trail_tp"": true, ""use_trailing"": true}",{},
1864,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:09.553604,2026-04-01T03:54:09.626697,0.073093,"{""atr_window"": 16, ""bb_std_dev"": 1.9, ""bb_window"": 15, ""cooldown"": 4, ""macd_fast"": 12, ""macd_k"": 1.5, ""macd_k_mid"": 0.5, ""macd_signal"": 9, ""macd_slow"": 41, ""macd_std_window"": 78, ""rebalance_freq"": 120, ""rebounce_block"": 1, ""sl_mult_lm"": 1.3, ""sl_mult_lr"": 2.8, ""sl_mult_sm"": 1.6, ""sl_mult_sr"": 2.0, ""time_stop"": 20, ""tp_mult_lm"": 5.2, ""tp_mult_lr"": 8.8, ""tp_mult_sm"": 6.4, ""tp_mult_sr"": 3.0, ""trail_mult"": 3.1, ""trail_tp"": false, ""use_trailing"": true}",{},
1865,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:09.667062,2026-04-01T03:54:12.077801,2.410739,"{""atr_window"": 11, ""bb_std_dev"": 2.25, ""bb_window"": 14, ""cooldown"": 1, ""macd_fast"": 20, ""macd_k"": 1.0, ""macd_k_mid"": 0.95, ""macd_signal"": 8, ""macd_slow"": 37, ""macd_std_window"": 87, ""rebalance_freq"": 180, ""rebounce_block"": 2, ""sl_mult_lm"": 1.15, ""sl_mult_lr"": 2.4, ""sl_mult_sm"": 1.5, ""sl_mult_sr"": 2.1, ""time_stop"": 25, ""tp_mult_lm"": 4.4, ""tp_mult_lr"": 12.4, ""tp_mult_sm"": 5.4, ""tp_mult_sr"": 4.9, ""trail_mult"": 3.3, ""trail_tp"": true, ""use_trailing"": false}",{},
1866,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:12.109384,2026-04-01T03:54:12.167815,0.058431,"{""atr_window"": 15, ""bb_std_dev"": 2.4, ""bb_window"": 16, ""cooldown"": 1, ""macd_fast"": 14, ""macd_k"": 1.4, ""macd_k_mid"": 0.9, ""macd_signal"": 7, ""macd_slow"": 39, ""macd_std_window"": 90, ""rebalance_freq"": 150, ""rebounce_block"": 3, ""sl_mult_lm"": 1.25, ""sl_mult_lr"": 2.3, ""sl_mult_sm"": 1.05, ""sl_mult_sr"": 1.9, ""time_stop"": 21, ""tp_mult_lm"": 5.6, ""tp_mult_lr"": 11.6, ""tp_mult_sm"": 4.9, ""tp_mult_sr"": 3.3, ""trail_mult"": 2.6, ""trail_tp"": false, ""use_trailing"": true}",{},
1867,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:12.198518,2026-04-01T03:54:14.557041,2.358523,"{""atr_window"": 17, ""bb_std_dev"": 1.95, ""bb_window"": 17, ""cooldown"": 3, ""macd_fast"": 15, ""macd_k"": 1.6, ""macd_k_mid"": 0.7, ""macd_signal"": 10, ""macd_slow"": 35, ""macd_std_window"": 71, ""rebalance_freq"": 60, ""rebounce_block"": 6, ""sl_mult_lm"": 1.35, ""sl_mult_lr"": 4.300000000000001, ""sl_mult_sm"": 1.85, ""sl_mult_sr"": 1.8, ""time_stop"": 24, ""tp_mult_lm"": 4.2, ""tp_mult_lr"": 12.0, ""tp_mult_sm"": 5.2, ""tp_mult_sr"": 6.7, ""trail_mult"": 2.4, ""trail_tp"": true, ""use_trailing"": true}",{},
1868,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:14.587423,2026-04-01T03:54:14.647102,0.059679,"{""atr_window"": 10, ""bb_std_dev"": 1.5499999999999998, ""bb_window"": 24, ""cooldown"": 2, ""macd_fast"": 19, ""macd_k"": 1.05, ""macd_k_mid"": 0.65, ""macd_signal"": 6, ""macd_slow"": 43, ""macd_std_window"": 98, ""rebalance_freq"": 180, ""rebounce_block"": 0, ""sl_mult_lm"": 1.9, ""sl_mult_lr"": 2.4, ""sl_mult_sm"": 1.25, ""sl_mult_sr"": 1.5, ""time_stop"": 10, ""tp_mult_lm"": 5.3, ""tp_mult_lr"": 11.4, ""tp_mult_sm"": 3.0, ""tp_mult_sr"": 6.0, ""trail_mult"": 2.2, ""trail_tp"": false, ""use_trailing"": true}",{},
1869,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:14.677959,2026-04-01T03:54:14.759133,0.081174,"{""atr_window"": 19, ""bb_std_dev"": 2.35, ""bb_window"": 14, ""cooldown"": 0, ""macd_fast"": 17, ""macd_k"": 1.15, ""macd_k_mid"": 0.55, ""macd_signal"": 8, ""macd_slow"": 44, ""macd_std_window"": 82, ""rebalance_freq"": 150, ""rebounce_block"": 5, ""sl_mult_lm"": 1.0, ""sl_mult_lr"": 3.1, ""sl_mult_sm"": 1.1, ""sl_mult_sr"": 2.2, ""time_stop"": 7, ""tp_mult_lm"": 3.6, ""tp_mult_lr"": 12.600000000000001, ""tp_mult_sm"": 5.9, ""tp_mult_sr"": 3.7, ""trail_mult"": 2.1, ""trail_tp"": true, ""use_trailing"": false}",{},
1870,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:14.811110,2026-04-01T03:54:14.902283,0.091173,"{""atr_window"": 20, ""bb_std_dev"": 1.7999999999999998, ""bb_window"": 16, ""cooldown"": 4, ""macd_fast"": 11, ""macd_k"": 1.7000000000000002, ""macd_k_mid"": 0.75, ""macd_signal"": 9, ""macd_slow"": 37, ""macd_std_window"": 88, ""rebalance_freq"": 30, ""rebounce_block"": 3, ""sl_mult_lm"": 1.05, ""sl_mult_lr"": 4.7, ""sl_mult_sm"": 1.9, ""sl_mult_sr"": 1.9, ""time_stop"": 13, ""tp_mult_lm"": 5.5, ""tp_mult_lr"": 16.8, ""tp_mult_sm"": 6.300000000000001, ""tp_mult_sr"": 5.1, ""trail_mult"": 1.8, ""trail_tp"": false, ""use_trailing"": true}",{},
1871,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:14.942100,2026-04-01T03:54:15.023495,0.081395,"{""atr_window"": 16, ""bb_std_dev"": 2.2, ""bb_window"": 14, ""cooldown"": 5, ""macd_fast"": 15, ""macd_k"": 1.3, ""macd_k_mid"": 0.5, ""macd_signal"": 8, ""macd_slow"": 42, ""macd_std_window"": 73, ""rebalance_freq"": 120, ""rebounce_block"": 6, ""sl_mult_lm"": 1.9500000000000002, ""sl_mult_lr"": 2.5, ""sl_mult_sm"": 1.65, ""sl_mult_sr"": 2.6, ""time_stop"": 1, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 13.4, ""tp_mult_sm"": 6.800000000000001, ""tp_mult_sr"": 4.4, ""trail_mult"": 4.0, ""trail_tp"": true, ""use_trailing"": true}",{},
1872,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:15.060894,2026-04-01T03:54:15.137203,0.076309,"{""atr_window"": 14, ""bb_std_dev"": 2.45, ""bb_window"": 15, ""cooldown"": 1, ""macd_fast"": 10, ""macd_k"": 1.55, ""macd_k_mid"": 0.6, ""macd_signal"": 9, ""macd_slow"": 38, ""macd_std_window"": 70, ""rebalance_freq"": 90, ""rebounce_block"": 4, ""sl_mult_lm"": 1.6, ""sl_mult_lr"": 2.3, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 2.0, ""time_stop"": 2, ""tp_mult_lm"": 5.4, ""tp_mult_lr"": 10.2, ""tp_mult_sm"": 6.1, ""tp_mult_sr"": 4.5, ""trail_mult"": 3.6, ""trail_tp"": false, ""use_trailing"": false}",{},
1873,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:15.186080,2026-04-01T03:54:15.268786,0.082706,"{""atr_window"": 18, ""bb_std_dev"": 1.7, ""bb_window"": 23, ""cooldown"": 2, ""macd_fast"": 14, ""macd_k"": 1.1, ""macd_k_mid"": 0.55, ""macd_signal"": 6, ""macd_slow"": 41, ""macd_std_window"": 83, ""rebalance_freq"": 150, ""rebounce_block"": 5, ""sl_mult_lm"": 1.7000000000000002, ""sl_mult_lr"": 3.9000000000000004, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.6, ""time_stop"": 5, ""tp_mult_lm"": 5.7, ""tp_mult_lr"": 9.6, ""tp_mult_sm"": 6.6, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 2.0, ""trail_tp"": true, ""use_trailing"": true}",{},
1874,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:15.306656,2026-04-01T03:54:15.383462,0.076806,"{""atr_window"": 15, ""bb_std_dev"": 2.3, ""bb_window"": 16, ""cooldown"": 4, ""macd_fast"": 12, ""macd_k"": 1.9500000000000002, ""macd_k_mid"": 1.0, ""macd_signal"": 7, ""macd_slow"": 36, ""macd_std_window"": 95, ""rebalance_freq"": 180, ""rebounce_block"": 2, ""sl_mult_lm"": 1.5, ""sl_mult_lr"": 3.6, ""sl_mult_sm"": 1.7000000000000002, ""sl_mult_sr"": 2.3, ""time_stop"": 29, ""tp_mult_lm"": 3.8, ""tp_mult_lr"": 8.6, ""tp_mult_sm"": 7.0, ""tp_mult_sr"": 3.1, ""trail_mult"": 1.6, ""trail_tp"": true, ""use_trailing"": true}",{},
1875,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:15.422321,2026-04-01T03:54:15.514009,0.091688,"{""atr_window"": 20, ""bb_std_dev"": 2.1, ""bb_window"": 19, ""cooldown"": 0, ""macd_fast"": 13, ""macd_k"": 1.0, ""macd_k_mid"": 0.75, ""macd_signal"": 10, ""macd_slow"": 40, ""macd_std_window"": 92, ""rebalance_freq"": 120, ""rebounce_block"": 0, ""sl_mult_lm"": 2.1500000000000004, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.0, ""sl_mult_sr"": 1.5, ""time_stop"": 19, ""tp_mult_lm"": 5.2, ""tp_mult_lr"": 16.0, ""tp_mult_sm"": 3.2, ""tp_mult_sr"": 5.0, ""trail_mult"": 3.1, ""trail_tp"": false, ""use_trailing"": true}",{},
1876,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:15.552607,2026-04-01T03:54:15.649981,0.097374,"{""atr_window"": 17, ""bb_std_dev"": 1.8499999999999999, ""bb_window"": 14, ""cooldown"": 1, ""macd_fast"": 14, ""macd_k"": 1.65, ""macd_k_mid"": 0.6, ""macd_signal"": 9, ""macd_slow"": 43, ""macd_std_window"": 99, ""rebalance_freq"": 150, ""rebounce_block"": 3, ""sl_mult_lm"": 1.2, ""sl_mult_lr"": 2.2, ""sl_mult_sm"": 1.55, ""sl_mult_sr"": 1.8, ""time_stop"": 14, ""tp_mult_lm"": 4.7, ""tp_mult_lr"": 10.6, ""tp_mult_sm"": 4.5, ""tp_mult_sr"": 3.9, ""trail_mult"": 2.3, ""trail_tp"": true, ""use_trailing"": false}",{},
1877,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:15.688691,2026-04-01T03:54:18.195963,2.507272,"{""atr_window"": 16, ""bb_std_dev"": 2.15, ""bb_window"": 18, ""cooldown"": 2, ""macd_fast"": 17, ""macd_k"": 1.15, ""macd_k_mid"": 0.7, ""macd_signal"": 8, ""macd_slow"": 39, ""macd_std_window"": 100, ""rebalance_freq"": 60, ""rebounce_block"": 5, ""sl_mult_lm"": 2.1, ""sl_mult_lr"": 3.5, ""sl_mult_sm"": 1.35, ""sl_mult_sr"": 2.1, ""time_stop"": 27, ""tp_mult_lm"": 4.0, ""tp_mult_lr"": 15.8, ""tp_mult_sm"": 5.2, ""tp_mult_sr"": 5.2, ""trail_mult"": 3.2, ""trail_tp"": false, ""use_trailing"": true}",{},
1878,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:18.225148,2026-04-01T03:54:20.657531,2.432383,"{""atr_window"": 13, ""bb_std_dev"": 2.5, ""bb_window"": 22, ""cooldown"": 3, ""macd_fast"": 16, ""macd_k"": 1.2, ""macd_k_mid"": 0.55, ""macd_signal"": 8, ""macd_slow"": 35, ""macd_std_window"": 91, ""rebalance_freq"": 30, ""rebounce_block"": 6, ""sl_mult_lm"": 1.4, ""sl_mult_lr"": 2.3, ""sl_mult_sm"": 1.15, ""sl_mult_sr"": 2.4, ""time_stop"": 23, ""tp_mult_lm"": 5.0, ""tp_mult_lr"": 12.2, ""tp_mult_sm"": 5.5, ""tp_mult_sr"": 4.1, ""trail_mult"": 2.2, ""trail_tp"": true, ""use_trailing"": true}",{},
1879,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:20.694454,2026-04-01T03:54:23.308302,2.613848,"{""atr_window"": 14, ""bb_std_dev"": 2.2, ""bb_window"": 17, ""cooldown"": 0, ""macd_fast"": 20, ""macd_k"": 1.45, ""macd_k_mid"": 0.65, ""macd_signal"": 9, ""macd_slow"": 40, ""macd_std_window"": 84, ""rebalance_freq"": 90, ""rebounce_block"": 1, ""sl_mult_lm"": 1.35, ""sl_mult_lr"": 2.0, ""sl_mult_sm"": 1.9500000000000002, ""sl_mult_sr"": 1.6, ""time_stop"": 9, ""tp_mult_lm"": 5.3, ""tp_mult_lr"": 9.8, ""tp_mult_sm"": 5.7, ""tp_mult_sr"": 4.7, ""trail_mult"": 1.7, ""trail_tp"": false, ""use_trailing"": true}",{},
1880,-1000000000.0,TrialState.COMPLETE,2026-04-01T03:54:23.347849,2026-04-01T03:54:23.417495,0.069646,"{""atr_window"": 20, ""bb_std_dev"": 1.65, ""bb_window"": 15, ""cooldown"": 1, ""macd_fast"": 10, ""macd_k"": 1.35, ""macd_k_mid"": 0.5, ""macd_signal"": 7, ""macd_slow"": 44, ""macd_std_window"": 70, ""rebalance_freq"": 180, ""rebounce_block"": 4, ""sl_mult_lm"": 2.0, ""sl_mult_lr"": 4.2, ""sl_mult_sm"": 1.8, ""sl_mult_sr"": 2.2, ""time_stop"": 16, ""tp_mult_lm"": 4.9, ""tp_mult_lr"": 15.600000000000001, ""tp_mult_sm"": 3.6, ""tp_mult_sr"": 3.5, ""trail_mult"": 3.7, ""trail_tp"": true, ""use_trailing"": false}",{},
